model,family,wnid,name,acc_clean,acc_clean_top5,mPC_top1,mPC_top5,abs_drop,rel_drop,mce_class,rmce_class,sev_slope,prob_clean,prob_corr,drop_noise,drop_blur,drop_weather,drop_digital,acc_noise,acc_blur,acc_weather,acc_digital
vit_b_32,ViT,n02948072,candle,0.62,0.74,0.4728,0.6770666666666667,0.1472,0.23741935483870968,0.5272,0.7258764432054283,-0.058533333333333326,0.4913482755071163,0.3100432710628136,0.18133333333333335,0.16899999999999998,0.201,0.04600000000000004,0.43866666666666665,0.451,0.419,0.574
vit_b_32,ViT,n01829413,hornbill,0.96,0.98,0.7322666666666666,0.8725333333333334,0.22773333333333334,0.23722222222222225,0.2677333333333334,1.1230044972779634,-0.09093333333333334,0.7766213251324371,0.5101137227504844,0.20533333333333326,0.33999999999999997,0.19899999999999995,0.16099999999999992,0.7546666666666667,0.62,0.761,0.799
vit_b_32,ViT,n09332890,lakeside,0.48,0.86,0.36666666666666664,0.6861333333333334,0.11333333333333334,0.23611111111111113,0.6333333333333333,0.5588722615259186,-0.05586666666666666,0.3174237920390441,0.20621729477998543,0.22266666666666662,0.07899999999999996,0.179,0.0,0.25733333333333336,0.401,0.301,0.48
vit_b_32,ViT,n03944341,pinwheel,0.88,0.92,0.6722666666666667,0.7853333333333333,0.20773333333333333,0.23606060606060605,0.3277333333333333,1.0243799805380953,-0.06866666666666668,0.7073447520821355,0.4771711676255431,0.22399999999999998,0.22599999999999998,0.19399999999999995,0.19100000000000006,0.656,0.654,0.686,0.689
vit_b_32,ViT,n09468604,valley,0.72,1.0,0.5501333333333334,0.8426666666666667,0.1698666666666666,0.23592592592592584,0.44986666666666664,0.8376508955106118,-0.092,0.607391258366406,0.34414771689851376,0.20933333333333326,0.294,0.17399999999999993,0.01200000000000001,0.5106666666666667,0.426,0.546,0.708
vit_b_32,ViT,n04311174,steel_drum,0.8,0.88,0.6114666666666667,0.7138666666666666,0.18853333333333333,0.23566666666666666,0.3885333333333333,0.9297004444678222,-0.0872,0.6458096469147131,0.4074890630221363,0.09066666666666667,0.38200000000000006,0.119,0.138,0.7093333333333334,0.418,0.681,0.662
vit_b_32,ViT,n07831146,carbonara,0.86,0.92,0.6573333333333333,0.7933333333333333,0.20266666666666666,0.23565891472868217,0.3426666666666667,0.9993951029639955,-0.08986666666666668,0.7414760381402448,0.4554268714940913,0.15600000000000003,0.386,0.137,0.12,0.704,0.474,0.723,0.74
vit_b_32,ViT,n01873310,platypus,0.76,0.92,0.5810666666666666,0.7314666666666667,0.1789333333333334,0.23543859649122814,0.4189333333333334,0.8823606764326858,-0.08360000000000001,0.6388668276835233,0.40990012014001836,0.1333333333333333,0.20499999999999996,0.28800000000000003,0.07799999999999996,0.6266666666666667,0.555,0.472,0.682
vit_b_32,ViT,n04589890,window_screen,0.7,0.82,0.5352,0.6866666666666666,0.16479999999999995,0.23542857142857138,0.4648,0.8126660179365119,-0.04893333333333334,0.534400914022699,0.35402552141619376,0.14533333333333331,0.25799999999999995,0.09699999999999998,0.15399999999999991,0.5546666666666666,0.442,0.603,0.546
vit_b_32,ViT,n02514041,barracouta,0.82,0.96,0.6277333333333334,0.8405333333333334,0.19226666666666659,0.23447154471544707,0.37226666666666663,0.9481103542592638,-0.08333333333333334,0.6547615526150912,0.41584135665729216,0.20666666666666667,0.2669999999999999,0.18799999999999994,0.11099999999999999,0.6133333333333333,0.553,0.632,0.709
vit_b_32,ViT,n03445777,golf_ball,0.88,0.96,0.6738666666666666,0.7994666666666667,0.2061333333333334,0.2342424242424243,0.3261333333333334,1.0164900191989064,-0.0864,0.7621043671311054,0.5009809656715584,0.19999999999999996,0.29400000000000004,0.22499999999999998,0.10399999999999998,0.68,0.586,0.655,0.776
vit_b_32,ViT,n03884397,panpipe,0.84,0.92,0.6437333333333334,0.7576,0.1962666666666666,0.23365079365079358,0.3562666666666666,0.9678352576072374,-0.07093333333333332,0.7122055841004475,0.4649198045331733,0.18799999999999994,0.253,0.19999999999999996,0.14200000000000002,0.652,0.587,0.64,0.698
vit_b_32,ViT,n02127052,lynx,0.76,0.92,0.5826666666666667,0.7746666666666666,0.17733333333333334,0.23333333333333334,0.41733333333333333,0.8744707150934962,-0.08346666666666668,0.6455971024470637,0.4072129110725218,0.11599999999999999,0.37,0.10399999999999998,0.10399999999999998,0.644,0.39,0.656,0.656
vit_b_32,ViT,n03788195,mosque,0.92,1.0,0.7053333333333334,0.8666666666666667,0.21466666666666667,0.23333333333333334,0.29466666666666663,1.0585698130079164,-0.10186666666666669,0.7891854625940323,0.49827897627646645,0.19600000000000006,0.3560000000000001,0.21300000000000008,0.08900000000000008,0.724,0.564,0.707,0.831
vit_b_32,ViT,n02992211,cello,0.84,0.98,0.644,0.7978666666666666,0.19599999999999995,0.23333333333333328,0.356,0.966520264050706,-0.07573333333333333,0.6897990100644529,0.43102226894276674,0.08666666666666667,0.30799999999999994,0.21299999999999997,0.14900000000000002,0.7533333333333333,0.532,0.627,0.691
vit_b_32,ViT,n02437312,Arabian_camel,0.96,1.0,0.7365333333333334,0.8392,0.2234666666666666,0.2327777777777777,0.2634666666666666,1.1019646003734578,-0.0984,0.7930354954302311,0.4932011304615279,0.14933333333333332,0.39,0.236,0.09999999999999998,0.8106666666666666,0.57,0.724,0.86
vit_b_32,ViT,n03792972,mountain_tent,0.94,0.98,0.7216,0.8389333333333333,0.21839999999999993,0.23234042553191483,0.2784,1.076979722799358,-0.08600000000000001,0.7955540281673893,0.49058416883515504,0.20933333333333326,0.349,0.19899999999999995,0.11399999999999999,0.7306666666666667,0.591,0.741,0.826
vit_b_32,ViT,n12267677,acorn,0.9,0.98,0.6909333333333333,0.8266666666666667,0.20906666666666673,0.23229629629629636,0.3090666666666667,1.0309549483207536,-0.1036,0.7605872733145952,0.460887091302926,0.21200000000000008,0.29700000000000004,0.19300000000000006,0.135,0.688,0.603,0.707,0.765
vit_b_32,ViT,n03854065,organ,0.86,0.92,0.6605333333333333,0.7789333333333334,0.19946666666666668,0.23193798449612404,0.3394666666666667,0.9836151802856167,-0.06773333333333331,0.7148572368529859,0.44082967570888576,0.10799999999999998,0.33799999999999997,0.15600000000000003,0.17299999999999993,0.752,0.522,0.704,0.687
vit_b_32,ViT,n02363005,beaver,0.76,0.98,0.584,0.8125333333333333,0.17600000000000005,0.2315789473684211,0.41600000000000004,0.8678957473108384,-0.07466666666666667,0.6618491026270203,0.4061724305420182,0.15333333333333332,0.278,0.16900000000000004,0.09799999999999998,0.6066666666666667,0.482,0.591,0.662
vit_b_32,ViT,n03045698,cloak,0.34,0.66,0.2613333333333333,0.5338666666666667,0.07866666666666672,0.23137254901960796,0.7386666666666667,0.38792309917681433,-0.03453333333333334,0.2744858230222598,0.16300160656272292,-0.08133333333333331,0.14500000000000002,0.13200000000000003,0.07900000000000001,0.42133333333333334,0.195,0.208,0.261
vit_b_32,ViT,n01756291,sidewinder,0.3,0.88,0.23066666666666666,0.7010666666666666,0.06933333333333333,0.2311111111111111,0.7693333333333333,0.34189832469820897,-0.0332,0.3013438478088937,0.18974153557396004,0.06533333333333333,0.124,0.091,-0.0040000000000000036,0.23466666666666666,0.176,0.209,0.304
vit_b_32,ViT,n02094433,Yorkshire_terrier,0.68,0.84,0.5232,0.7450666666666667,0.15680000000000005,0.2305882352941177,0.4768,0.7732162112405652,-0.06306666666666667,0.4863493626055424,0.31346230440271167,0.2346666666666667,0.14100000000000001,0.133,0.138,0.44533333333333336,0.539,0.547,0.542
vit_b_32,ViT,n02422699,impala,0.86,0.98,0.6618666666666667,0.8765333333333334,0.19813333333333327,0.23038759689922475,0.3381333333333333,0.9770402125029585,-0.05960000000000001,0.6703582539781928,0.41429422458857196,0.30799999999999994,0.251,0.136,0.125,0.552,0.609,0.724,0.735
vit_b_32,ViT,n01735189,garter_snake,0.88,0.96,0.6773333333333333,0.8162666666666667,0.20266666666666666,0.2303030303030303,0.32266666666666666,0.9993951029639955,-0.09893333333333335,0.7331401971401647,0.4254042131035627,0.18000000000000005,0.31400000000000006,0.128,0.18300000000000005,0.7,0.566,0.752,0.697
vit_b_32,ViT,n02058221,albatross,0.98,1.0,0.7544,0.8802666666666666,0.22560000000000002,0.2302040816326531,0.24560000000000004,1.112484548825711,-0.08680000000000002,0.8067901773750782,0.541503760847881,0.31599999999999995,0.245,0.24,0.124,0.664,0.735,0.74,0.856
vit_b_32,ViT,n02791124,barber_chair,0.7,0.94,0.5389333333333334,0.7037333333333333,0.16106666666666658,0.230095238095238,0.4610666666666666,0.7942561081450698,-0.07933333333333334,0.5368858366008499,0.3385698229787968,0.08933333333333326,0.30899999999999994,0.135,0.09299999999999997,0.6106666666666667,0.391,0.565,0.607
vit_b_32,ViT,n02112018,Pomeranian,0.98,1.0,0.7546666666666667,0.9106666666666666,0.22533333333333327,0.2299319727891156,0.2453333333333333,1.111169555269179,-0.08546666666666666,0.7831766477227211,0.5109935893552314,0.29999999999999993,0.20699999999999996,0.26,0.15300000000000002,0.68,0.773,0.72,0.827
vit_b_32,ViT,n02123394,Persian_cat,0.92,0.96,0.7085333333333333,0.8448,0.2114666666666667,0.22985507246376813,0.29146666666666665,1.0427898903295376,-0.08653333333333335,0.7760279926098883,0.49930416666629024,0.29066666666666674,0.20900000000000007,0.28,0.08600000000000008,0.6293333333333333,0.711,0.64,0.834
vit_b_32,ViT,n04613696,yurt,0.96,0.98,0.7394666666666667,0.8557333333333333,0.22053333333333325,0.22972222222222213,0.2605333333333333,1.0874996712516105,-0.09506666666666667,0.8019372039812152,0.4995328065106005,0.17999999999999994,0.32999999999999996,0.20099999999999996,0.16099999999999992,0.78,0.63,0.759,0.799
vit_b_32,ViT,n07716358,zucchini,0.66,1.0,0.5085333333333333,0.7984,0.15146666666666675,0.2294949494949496,0.4914666666666667,0.7469163401099339,-0.08226666666666668,0.5816245101392269,0.33230413867151065,0.14533333333333331,0.17600000000000005,0.134,0.14900000000000002,0.5146666666666667,0.484,0.526,0.511
vit_b_32,ViT,n03676483,lipstick,0.8,0.92,0.6165333333333334,0.7992,0.18346666666666667,0.22933333333333333,0.3834666666666666,0.9047155668937222,-0.060933333333333325,0.6235758318100124,0.4322705117090683,0.15600000000000003,0.16800000000000004,0.20300000000000007,0.20000000000000007,0.644,0.632,0.597,0.6
vit_b_32,ViT,n02490219,marmoset,0.76,0.88,0.5858666666666666,0.7448,0.17413333333333336,0.2291228070175439,0.41413333333333335,0.8586907924151174,-0.08626666666666666,0.5580040234979242,0.3728551814631927,0.132,0.253,0.19200000000000006,0.10899999999999999,0.628,0.507,0.568,0.651
vit_b_32,ViT,n02092339,Weimaraner,0.94,0.96,0.7250666666666666,0.856,0.2149333333333333,0.22865248226950352,0.27493333333333336,1.0598848065644477,-0.08493333333333335,0.7928274603933096,0.47847778776679967,0.21199999999999997,0.33399999999999996,0.19599999999999995,0.11699999999999999,0.728,0.606,0.744,0.823
vit_b_32,ViT,n02346627,porcupine,0.84,0.96,0.648,0.7818666666666667,0.19199999999999995,0.2285714285714285,0.352,0.9467953607027324,-0.0832,0.7078758468292654,0.4458184162780031,0.09199999999999997,0.38999999999999996,0.133,0.128,0.748,0.45,0.707,0.712
vit_b_32,ViT,n02097298,Scotch_terrier,0.74,0.94,0.5709333333333333,0.8197333333333333,0.1690666666666667,0.22846846846846852,0.4290666666666667,0.8337059148410175,-0.06386666666666665,0.5746446099644527,0.39715778183958994,0.08399999999999996,0.27999999999999997,0.21099999999999997,0.07999999999999996,0.656,0.46,0.529,0.66
vit_b_32,ViT,n02105641,Old_English_sheepdog,0.94,0.96,0.7253333333333334,0.8488,0.21466666666666656,0.22836879432624105,0.2746666666666666,1.0585698130079157,-0.08480000000000001,0.7739286160777555,0.506192002774678,0.21999999999999997,0.2919999999999999,0.2599999999999999,0.08799999999999997,0.72,0.648,0.68,0.852
vit_b_32,ViT,n04201297,shoji,0.82,0.96,0.6328,0.7872,0.18719999999999992,0.2282926829268292,0.36719999999999997,0.9231254766851639,-0.054133333333333325,0.6311629861127586,0.41057572401015585,0.17866666666666664,0.123,0.242,0.20299999999999996,0.6413333333333333,0.697,0.578,0.617
vit_b_32,ViT,n02085782,Japanese_spaniel,0.84,0.96,0.6482666666666667,0.8829333333333333,0.1917333333333333,0.22825396825396824,0.35173333333333334,0.945480367146201,-0.06839999999999999,0.7017962975008413,0.4457605755066092,0.2853333333333333,0.10999999999999999,0.30499999999999994,0.08999999999999997,0.5546666666666666,0.73,0.535,0.75
vit_b_32,ViT,n02097209,standard_schnauzer,0.86,1.0,0.6637333333333333,0.9002666666666667,0.1962666666666667,0.22821705426356592,0.3362666666666667,0.967835257607238,-0.09933333333333333,0.6815118257701397,0.4311458636903087,0.19066666666666665,0.361,0.121,0.11099999999999999,0.6693333333333333,0.499,0.739,0.749
vit_b_32,ViT,n01751748,sea_snake,0.76,0.9,0.5866666666666667,0.7885333333333333,0.17333333333333334,0.2280701754385965,0.41333333333333333,0.8547458117455226,-0.05946666666666667,0.6048949975060531,0.41047590694607156,0.14400000000000002,0.24,0.16900000000000004,0.133,0.616,0.52,0.591,0.627
vit_b_32,ViT,n07754684,jackfruit,0.96,0.98,0.7410666666666667,0.8498666666666667,0.2189333333333333,0.22805555555555554,0.25893333333333335,1.0796097099124213,-0.08613333333333335,0.811942417663522,0.5232090271973012,0.16399999999999992,0.358,0.19799999999999995,0.14200000000000002,0.796,0.602,0.762,0.818
vit_b_32,ViT,n06794110,street_sign,0.76,0.88,0.5869333333333333,0.7336,0.1730666666666667,0.22771929824561407,0.4130666666666667,0.8534308181889911,-0.06933333333333334,0.600793833391508,0.3758953095190741,0.08399999999999996,0.329,0.10899999999999999,0.14800000000000002,0.676,0.431,0.651,0.612
vit_b_32,ViT,n01774750,tarantula,0.92,1.0,0.7109333333333333,0.8754666666666666,0.20906666666666673,0.22724637681159426,0.2890666666666667,1.0309549483207536,-0.09386666666666667,0.8028386126458645,0.48024372838600876,0.21066666666666667,0.28,0.18100000000000005,0.16500000000000004,0.7093333333333334,0.64,0.739,0.755
vit_b_32,ViT,n02106166,Border_collie,0.8,0.96,0.6184,0.8442666666666667,0.1816000000000001,0.22700000000000012,0.38160000000000005,0.8955106119980017,-0.078,0.5075450212601572,0.340440068611131,0.2493333333333334,0.21500000000000008,0.15900000000000003,0.12,0.5506666666666666,0.585,0.641,0.68
vit_b_32,ViT,n03791053,motor_scooter,0.9,0.98,0.696,0.8784,0.20400000000000007,0.22666666666666674,0.30400000000000005,1.0059700707466537,-0.08280000000000001,0.6423936324845999,0.4084396574168349,0.17466666666666664,0.29700000000000004,0.18300000000000005,0.15400000000000003,0.7253333333333334,0.603,0.717,0.746
vit_b_32,ViT,n04612504,yawl,0.74,0.98,0.5725333333333333,0.8064,0.16746666666666665,0.2263063063063063,0.42746666666666666,0.8258159535018278,-0.0876,0.6232253314927221,0.39842370301696645,0.20266666666666666,0.256,0.14600000000000002,0.07399999999999995,0.5373333333333333,0.484,0.594,0.666
vit_b_32,ViT,n02787622,banjo,0.92,1.0,0.7122666666666667,0.8352,0.20773333333333333,0.22579710144927534,0.2877333333333333,1.0243799805380953,-0.07280000000000002,0.7266416926681996,0.48516433180433477,0.128,0.31600000000000006,0.16700000000000004,0.20000000000000007,0.792,0.604,0.753,0.72
vit_b_32,ViT,n04380533,table_lamp,0.58,0.9,0.44906666666666667,0.7648,0.1309333333333333,0.22574712643678155,0.5509333333333333,0.6456618362570021,-0.0528,0.4601273627160117,0.30700585452593704,0.22933333333333328,0.15099999999999997,0.13999999999999996,0.027999999999999914,0.3506666666666667,0.429,0.44,0.552
vit_b_32,ViT,n04483307,trimaran,0.78,0.98,0.604,0.8656,0.17600000000000005,0.2256410256410257,0.396,0.8678957473108384,-0.08959999999999999,0.6369216020684689,0.4025701927257274,0.15066666666666673,0.28300000000000003,0.15800000000000003,0.10599999999999998,0.6293333333333333,0.497,0.622,0.674
vit_b_32,ViT,n02105505,komondor,0.92,0.98,0.7125333333333334,0.8301333333333333,0.2074666666666667,0.2255072463768116,0.28746666666666665,1.023064986981564,-0.09293333333333334,0.7863418368715793,0.4976840812026135,0.2306666666666667,0.372,0.15300000000000002,0.08000000000000007,0.6893333333333334,0.548,0.767,0.84
vit_b_32,ViT,n02086079,Pekinese,0.84,0.94,0.6506666666666666,0.8346666666666667,0.18933333333333335,0.22539682539682543,0.3493333333333334,0.933645425137417,-0.07453333333333331,0.7101702445590127,0.4396999959784269,0.22933333333333328,0.17999999999999994,0.23199999999999998,0.126,0.6106666666666667,0.66,0.608,0.714
vit_b_32,ViT,n02095314,wire-haired_fox_terrier,0.84,1.0,0.6506666666666666,0.8384,0.18933333333333335,0.22539682539682543,0.3493333333333334,0.933645425137417,-0.08213333333333335,0.6895166054368019,0.43710334174393306,0.15999999999999992,0.254,0.22799999999999998,0.10799999999999998,0.68,0.586,0.612,0.732
vit_b_32,ViT,n02672831,accordion,0.84,0.9,0.6506666666666666,0.7621333333333333,0.18933333333333335,0.22539682539682543,0.3493333333333334,0.933645425137417,-0.06799999999999999,0.6885367688233964,0.4458080638991805,0.04933333333333334,0.257,0.20999999999999996,0.20599999999999996,0.7906666666666666,0.583,0.63,0.634
vit_b_32,ViT,n02782093,balloon,0.92,0.92,0.7128,0.8210666666666666,0.20720000000000005,0.22521739130434787,0.2872,1.0217499934250325,-0.06546666666666665,0.7730855203974352,0.5288504818887197,0.252,0.2310000000000001,0.2290000000000001,0.128,0.668,0.689,0.691,0.792
vit_b_32,ViT,n02092002,Scottish_deerhound,0.86,0.96,0.6664,0.8456,0.1936,0.22511627906976744,0.3336,0.954685322041922,-0.0804,0.6651136784953997,0.4293763579925328,0.2466666666666667,0.279,0.16800000000000004,0.09399999999999997,0.6133333333333333,0.581,0.692,0.766
vit_b_32,ViT,n04141076,sax,0.66,0.9,0.5114666666666666,0.7077333333333333,0.1485333333333334,0.22505050505050514,0.4885333333333334,0.7324514109880865,-0.06440000000000001,0.5151608915627003,0.34097188825692276,0.04533333333333334,0.31500000000000006,0.09200000000000008,0.11599999999999999,0.6146666666666667,0.345,0.568,0.544
vit_b_32,ViT,n04525305,vending_machine,0.98,0.98,0.7594666666666666,0.8776,0.22053333333333336,0.2250340136054422,0.24053333333333338,1.087499671251611,-0.08653333333333335,0.8104991601058282,0.5207413399846798,0.1413333333333333,0.42799999999999994,0.14600000000000002,0.14700000000000002,0.8386666666666667,0.552,0.834,0.833
vit_b_32,ViT,n03443371,goblet,0.58,0.9,0.4496,0.696,0.13039999999999996,0.2248275862068965,0.5504,0.6430318491439391,-0.06066666666666667,0.4920477886358276,0.30031451055208547,0.12666666666666665,0.22999999999999998,0.08999999999999997,0.07399999999999995,0.4533333333333333,0.35,0.49,0.506
vit_b_32,ViT,n03602883,joystick,0.74,0.96,0.5738666666666666,0.7221333333333333,0.16613333333333336,0.22450450450450454,0.42613333333333336,0.8192409857191701,-0.06586666666666667,0.622878919839859,0.4050701897409997,0.07999999999999996,0.21499999999999997,0.22599999999999998,0.122,0.66,0.525,0.514,0.618
vit_b_32,ViT,n01770081,harvestman,0.84,0.94,0.6517333333333334,0.7794666666666666,0.18826666666666658,0.22412698412698404,0.3482666666666666,0.9283854509112902,-0.084,0.7187306733708829,0.46911656749213193,0.17466666666666664,0.32799999999999996,0.137,0.10999999999999999,0.6653333333333333,0.512,0.703,0.73
vit_b_32,ViT,n03126707,crane,0.82,0.96,0.6362666666666666,0.8138666666666666,0.1837333333333333,0.22406504065040647,0.36373333333333335,0.9060305604502537,-0.0668,0.6883858202584088,0.4441933325400479,0.124,0.32099999999999995,0.1439999999999999,0.131,0.696,0.499,0.676,0.689
vit_b_32,ViT,n02091635,otterhound,0.66,0.86,0.5122666666666666,0.7253333333333334,0.14773333333333338,0.2238383838383839,0.48773333333333335,0.7285064303184917,-0.072,0.5764585343922954,0.3450125985997573,0.16800000000000004,0.22600000000000003,0.15600000000000003,0.04600000000000004,0.492,0.434,0.504,0.614
vit_b_32,ViT,n01632458,spotted_salamander,0.9,0.96,0.6986666666666667,0.812,0.20133333333333336,0.22370370370370374,0.30133333333333334,0.9928201351813378,-0.08600000000000001,0.7361455316480715,0.47294715347872696,0.14,0.356,0.19400000000000006,0.09999999999999998,0.76,0.544,0.706,0.8
vit_b_32,ViT,n02916936,bulletproof_vest,0.56,0.84,0.43493333333333334,0.6530666666666667,0.12506666666666671,0.2233333333333334,0.5650666666666666,0.616731978013308,-0.06586666666666666,0.4509829111659201,0.29259684296163413,0.1893333333333334,0.19700000000000006,0.14600000000000007,-0.015999999999999903,0.37066666666666664,0.363,0.414,0.576
vit_b_32,ViT,n01644373,tree_frog,0.82,0.96,0.6370666666666667,0.8317333333333333,0.18293333333333328,0.22308943089430888,0.36293333333333333,0.9020855797806588,-0.08279999999999998,0.684927812484093,0.42834734814442726,0.14933333333333332,0.2889999999999999,0.1429999999999999,0.1419999999999999,0.6706666666666666,0.531,0.677,0.678
vit_b_32,ViT,n03623198,knee_pad,0.78,0.92,0.6061333333333333,0.7621333333333333,0.17386666666666672,0.22290598290598299,0.3938666666666667,0.857375798858586,-0.06586666666666666,0.6296212525619194,0.44425483728457477,0.1306666666666667,0.15700000000000003,0.29100000000000004,0.10599999999999998,0.6493333333333333,0.623,0.489,0.674
vit_b_32,ViT,n02814860,beacon,0.76,0.96,0.5906666666666667,0.8101333333333334,0.16933333333333334,0.22280701754385965,0.4093333333333333,0.8350209083975489,-0.052000000000000005,0.6030320791780832,0.41205509795978723,0.2426666666666667,0.14900000000000002,0.20199999999999996,0.10199999999999998,0.5173333333333333,0.611,0.558,0.658
vit_b_32,ViT,n01748264,Indian_cobra,0.8,0.94,0.6218666666666667,0.7664,0.17813333333333337,0.2226666666666667,0.3781333333333333,0.878415695763091,-0.08973333333333333,0.6825164376711473,0.4346278434578339,0.1213333333333334,0.34,0.14300000000000002,0.09400000000000008,0.6786666666666666,0.46,0.657,0.706
vit_b_32,ViT,n02085936,Maltese_dog,0.76,0.96,0.5909333333333333,0.8125333333333333,0.1690666666666667,0.22245614035087724,0.4090666666666667,0.8337059148410175,-0.06706666666666666,0.5947748656687327,0.3799775862505096,0.15866666666666662,0.17700000000000005,0.248,0.08999999999999997,0.6013333333333334,0.583,0.512,0.67
vit_b_32,ViT,n02492035,capuchin,0.86,0.96,0.6688,0.8386666666666667,0.19120000000000004,0.2223255813953489,0.33120000000000005,0.942850380033138,-0.0752,0.6865736151720921,0.4461771963169963,0.20799999999999996,0.268,0.16900000000000004,0.124,0.652,0.592,0.691,0.736
vit_b_32,ViT,n02493793,spider_monkey,0.42,0.9,0.32666666666666666,0.7773333333333333,0.09333333333333332,0.2222222222222222,0.6733333333333333,0.4602477447860505,-0.0364,0.3780452119072288,0.22692477569897448,0.019999999999999962,0.08299999999999996,0.133,0.119,0.4,0.337,0.287,0.301
vit_b_32,ViT,n07760859,custard_apple,0.96,0.96,0.7466666666666667,0.8442666666666667,0.21333333333333326,0.22222222222222215,0.2533333333333333,1.051994845225258,-0.08306666666666666,0.8029304941929877,0.5311705493938197,0.19466666666666665,0.30099999999999993,0.245,0.10799999999999998,0.7653333333333333,0.659,0.715,0.852
vit_b_32,ViT,n04131690,saltshaker,0.62,0.86,0.4829333333333333,0.7237333333333333,0.13706666666666667,0.2210752688172043,0.5170666666666667,0.6759066880572285,-0.08146666666666666,0.521273164767772,0.3216041848450976,0.10799999999999998,0.16499999999999998,0.16199999999999998,0.10599999999999998,0.512,0.455,0.458,0.514
vit_b_32,ViT,n07892512,red_wine,0.62,0.84,0.4829333333333333,0.7130666666666666,0.13706666666666667,0.2210752688172043,0.5170666666666667,0.6759066880572285,-0.0492,0.478346171064768,0.32983476322980515,0.06399999999999995,0.194,0.16399999999999998,0.10799999999999998,0.556,0.426,0.456,0.512
vit_b_32,ViT,n01847000,drake,0.88,0.98,0.6856,0.8664,0.19440000000000002,0.22090909090909092,0.3144,0.9586303027115168,-0.06879999999999997,0.7352054901793599,0.4702008022783334,0.22133333333333338,0.279,0.16000000000000003,0.124,0.6586666666666666,0.601,0.72,0.756
vit_b_32,ViT,n02396427,wild_boar,0.76,1.0,0.5922666666666667,0.8170666666666667,0.1677333333333333,0.22070175438596484,0.4077333333333333,0.8271309470583592,-0.07333333333333333,0.554339394196868,0.34954900640406794,0.128,0.279,0.19700000000000006,0.05700000000000005,0.632,0.481,0.563,0.703
vit_b_32,ViT,n02966193,carousel,0.98,0.98,0.7637333333333334,0.8589333333333333,0.2162666666666666,0.22068027210884347,0.23626666666666662,1.0664597743471054,-0.10200000000000001,0.8023745582439006,0.49076360793235557,0.1426666666666666,0.354,0.15400000000000003,0.19599999999999995,0.8373333333333334,0.626,0.826,0.784
vit_b_32,ViT,n03495258,harp,0.92,0.96,0.7170666666666666,0.8085333333333333,0.2029333333333334,0.2205797101449276,0.28293333333333337,1.0007100965205276,-0.07746666666666666,0.7947733140317723,0.5081094945349246,0.1146666666666667,0.376,0.10999999999999999,0.18900000000000006,0.8053333333333333,0.544,0.81,0.731
vit_b_32,ViT,n02794156,barometer,0.86,0.96,0.6704,0.8557333333333333,0.1896,0.22046511627906976,0.3296,0.9349604186939484,-0.07453333333333331,0.7017267712205648,0.47737460909512397,0.20666666666666667,0.21299999999999997,0.17499999999999993,0.16800000000000004,0.6533333333333333,0.647,0.685,0.692
vit_b_32,ViT,n07695742,pretzel,0.68,0.88,0.5301333333333333,0.708,0.1498666666666667,0.22039215686274513,0.46986666666666665,0.7390263787707443,-0.07239999999999998,0.5851205592777114,0.36029429003198354,0.10400000000000009,0.20400000000000007,0.15300000000000002,0.127,0.576,0.476,0.527,0.553
vit_b_32,ViT,n02114855,coyote,0.7,0.86,0.5458666666666666,0.7781333333333333,0.15413333333333334,0.22019047619047621,0.4541333333333334,0.7600662756752493,-0.05613333333333335,0.4799907507575699,0.3362076699318975,0.11733333333333329,0.23699999999999993,0.134,0.119,0.5826666666666667,0.463,0.566,0.581
vit_b_32,ViT,n02112350,keeshond,0.94,0.98,0.7333333333333333,0.8853333333333333,0.20666666666666667,0.2198581560283688,0.2666666666666667,1.0191200063119692,-0.08986666666666668,0.7954834451986244,0.504820286194625,0.20799999999999996,0.2579999999999999,0.2649999999999999,0.09599999999999997,0.732,0.682,0.675,0.844
vit_b_32,ViT,n02096051,Airedale,0.86,0.92,0.6712,0.8202666666666667,0.18879999999999997,0.2195348837209302,0.3288,0.9310154380243536,-0.07146666666666666,0.6861598098301329,0.4263152827254962,0.17733333333333334,0.257,0.16100000000000003,0.15700000000000003,0.6826666666666666,0.603,0.699,0.703
vit_b_32,ViT,n02795169,barrel,0.66,0.94,0.5152,0.7741333333333333,0.14480000000000004,0.21939393939393945,0.4848,0.7140415011966443,-0.060399999999999995,0.5306772263441235,0.3412350708498163,0.13333333333333341,0.197,0.16500000000000004,0.08100000000000007,0.5266666666666666,0.463,0.495,0.579
vit_b_32,ViT,n02169497,leaf_beetle,0.62,0.98,0.484,0.884,0.136,0.21935483870967742,0.516,0.6706467138311023,-0.0636,0.5434245747094973,0.340867838055978,0.13066666666666665,0.22299999999999998,0.124,0.06499999999999995,0.48933333333333334,0.397,0.496,0.555
vit_b_32,ViT,n02120079,Arctic_fox,0.94,1.0,0.7338666666666667,0.8832,0.20613333333333328,0.21929078014184392,0.26613333333333333,1.0164900191989057,-0.0869333333333333,0.7791785833239555,0.5140724941516935,0.2693333333333333,0.21899999999999997,0.22399999999999998,0.1279999999999999,0.6706666666666666,0.721,0.716,0.812
vit_b_32,ViT,n02500267,indri,0.94,0.98,0.7338666666666667,0.8874666666666666,0.20613333333333328,0.21929078014184392,0.26613333333333333,1.0164900191989057,-0.07853333333333332,0.777447480848059,0.5261560536524437,0.22666666666666657,0.2859999999999999,0.249,0.06799999999999995,0.7133333333333334,0.654,0.691,0.872
