model,family,wnid,name,acc_clean,acc_clean_top5,mPC_top1,mPC_top5,abs_drop,rel_drop,mce_class,rmce_class,sev_slope,prob_clean,prob_corr,drop_noise,drop_blur,drop_weather,drop_digital,acc_noise,acc_blur,acc_weather,acc_digital,brightness,contrast,colorfulness,saturation,hf_ratio,edge_strength,entropy,margin_clean,pred_entropy_clean,n_confusable
resnet50,CNN,n02099849,Chesapeake_Bay_retriever,0.94,1.0,0.452,0.6522666666666667,0.48799999999999993,0.5191489361702127,0.548,1.5231899426181883,-0.10840000000000001,0.37407679136842487,0.16585758594444872,0.592,0.639,0.2759999999999999,0.471,0.348,0.301,0.664,0.469,0.4882248270511627,0.21124506801366805,0.14972153812646866,0.32088237583637236,0.012075007362291217,0.041470513939857484,7.258433146092546,0.3455106,0.7601740217770967,3
resnet50,CNN,n07590611,hot_pot,0.82,1.0,0.3944,0.6016,0.4256,0.5190243902439025,0.6056,1.3284213925784858,-0.10813333333333333,0.3467339136451483,0.15639319138260033,0.6239999999999999,0.5009999999999999,0.2839999999999999,0.34299999999999997,0.196,0.319,0.536,0.477,0.4195775282382965,0.21647205263376235,0.212442726790905,0.4359901577234268,0.014585114847868681,0.04092729739844799,7.511655773856896,0.2878436,1.3402499094108855,7
resnet50,CNN,n03933933,pier,0.66,0.96,0.3181333333333333,0.6037333333333333,0.3418666666666667,0.517979797979798,0.6818666666666666,1.067065304063671,-0.07213333333333334,0.24001109384000296,0.11832272101504879,0.38533333333333336,0.42000000000000004,0.23900000000000005,0.334,0.27466666666666667,0.24,0.421,0.326,0.49466132164001464,0.20617373079061507,0.11843794465065002,0.20660824924707413,0.017918998710811138,0.03842081382870674,7.149773466934258,0.2307264,1.4036307298464827,11
resnet50,CNN,n02730930,apron,0.78,0.94,0.37653333333333333,0.5848,0.4034666666666667,0.5172649572649572,0.6234666666666666,1.2593368214105571,-0.08626666666666667,0.4488268368691206,0.1685552647923473,0.39466666666666667,0.613,0.19000000000000006,0.41400000000000003,0.38533333333333336,0.167,0.59,0.366,0.48605828285217284,0.2115272870659828,0.21540541291236878,0.3660104411840439,0.01838841148652136,0.046361361220479014,7.229369321684766,0.42933859999999996,0.950266474340705,11
resnet50,CNN,n13054560,bolete,0.82,0.98,0.3976,0.6221333333333333,0.42239999999999994,0.5151219512195122,0.6024,1.3184332618072188,-0.09866666666666665,0.3327751675248146,0.15502712469241617,0.4973333333333333,0.571,0.20199999999999996,0.43799999999999994,0.32266666666666666,0.249,0.618,0.382,0.49689047813415527,0.23128606140613556,0.2057829475402832,0.40143363535404203,0.016456441720947623,0.04997415743768215,7.096435555424785,0.303529,1.0906083603515158,6
resnet50,CNN,n02504013,Indian_elephant,0.74,0.98,0.35946666666666666,0.6581333333333333,0.38053333333333333,0.5142342342342342,0.6405333333333334,1.1877552175498116,-0.08693333333333335,0.339884859547019,0.15494784059421118,0.528,0.356,0.321,0.354,0.212,0.384,0.419,0.386,0.45861223101615906,0.21961957454681397,0.12874201342463493,0.285856152176857,0.015276326516177505,0.048929649144411086,7.555213262741546,0.269301,1.1778196867002513,5
resnet50,CNN,n02442845,mink,0.86,0.96,0.41786666666666666,0.5848,0.4421333333333333,0.5141085271317829,0.5821333333333334,1.3800267348966977,-0.11506666666666668,0.39231361699756234,0.1561211414082868,0.6,0.5349999999999999,0.252,0.421,0.26,0.325,0.608,0.439,0.44645861446857454,0.22264633238315581,0.10637448832392693,0.231279479265213,0.025214508408680558,0.05387440219521523,7.418472269248665,0.3596883999999999,0.9494461191565031,8
resnet50,CNN,n02119789,kit_fox,0.72,0.98,0.34986666666666666,0.7538666666666667,0.3701333333333333,0.514074074074074,0.6501333333333333,1.1552937925431943,-0.09453333333333332,0.32411932466551663,0.14951978218972214,0.488,0.473,0.20099999999999996,0.348,0.232,0.247,0.519,0.372,0.4768942892551422,0.19158489346504212,0.1584374076128006,0.3581014597415924,0.016143098874017596,0.051359538957476615,7.359257816782053,0.29694439999999994,0.9591612014218086,5
resnet50,CNN,n01698640,American_alligator,0.9,1.0,0.4381333333333333,0.5786666666666667,0.4618666666666667,0.5131851851851852,0.5618666666666667,1.4416202079861764,-0.11586666666666667,0.37112844854593274,0.17081216394902632,0.4826666666666667,0.702,0.134,0.534,0.41733333333333333,0.198,0.766,0.366,0.41936133444309237,0.1838459199666977,0.12643446065485478,0.2993387849628925,0.02285039288457483,0.04817885976284742,7.160766231672141,0.3221688,0.7866897715451878,5
resnet50,CNN,n04235860,sleeping_bag,0.7,0.92,0.3413333333333333,0.5114666666666666,0.35866666666666663,0.5123809523809524,0.6586666666666667,1.1195029906128215,-0.09066666666666667,0.33190897197229785,0.1303503317241178,0.4973333333333333,0.45999999999999996,0.21299999999999997,0.29899999999999993,0.20266666666666666,0.24,0.487,0.401,0.47029700100421906,0.21110052198171617,0.22905542142689228,0.3578860998153687,0.008222268740646542,0.031073562689125537,6.888847886274079,0.3294924,0.9824193933137245,13
resnet50,CNN,n02526121,eel,0.76,0.88,0.37093333333333334,0.5586666666666666,0.38906666666666667,0.5119298245614035,0.6290666666666667,1.2143902329398564,-0.08693333333333333,0.2898538495553657,0.14403939853574457,0.39866666666666667,0.47500000000000003,0.268,0.417,0.36133333333333334,0.285,0.492,0.343,0.3719893008470535,0.18036841690540314,0.16078802347183227,0.3930089634656906,0.026805679211393,0.045186269357800485,7.149193071195896,0.2951294,0.9689920331846684,9
resnet50,CNN,n02077923,sea_lion,0.92,0.96,0.4493333333333333,0.632,0.47066666666666673,0.5115942028985507,0.5506666666666666,1.4690875676071602,-0.11639999999999999,0.4120131194591522,0.1793905735549187,0.64,0.543,0.28300000000000003,0.459,0.28,0.377,0.637,0.461,0.41732278287410735,0.21525752991437913,0.14044961526989938,0.26544055104255676,0.01681744187604636,0.042040820606052874,7.377743565782895,0.3905718,0.6239279877027876,5
resnet50,CNN,n02977058,cash_machine,0.88,0.94,0.4325333333333333,0.6072,0.4474666666666667,0.5084848484848485,0.5674666666666667,1.3966736195154756,-0.1004,0.40993435971438885,0.17874121671696772,0.456,0.556,0.354,0.426,0.424,0.324,0.526,0.454,0.3912719848752022,0.21933552294969558,0.16739632904529572,0.33150117814540864,0.018564380249008538,0.03339986285194754,7.22741798189915,0.38318240000000003,0.8806124798694269,7
resnet50,CNN,n04325704,stole,0.78,0.96,0.3834666666666667,0.6621333333333334,0.39653333333333335,0.5083760683760684,0.6165333333333334,1.2376958714061457,-0.08906666666666666,0.3031418450828641,0.15554116070779658,0.48133333333333334,0.5750000000000001,0.14400000000000002,0.40700000000000003,0.2986666666666667,0.205,0.636,0.373,0.4683420300483704,0.21099985510110855,0.190390382707119,0.3713670054078102,0.01930750723928213,0.054365481808781625,7.323089526432534,0.27504059999999997,1.2392215196798342,10
resnet50,CNN,n04376876,syringe,0.72,0.82,0.3552,0.5176,0.36479999999999996,0.5066666666666666,0.6448,1.1386469079244164,-0.07053333333333334,0.31516878488706424,0.14912105423150446,0.368,0.45199999999999996,0.21399999999999997,0.426,0.352,0.268,0.506,0.294,0.4478003552556038,0.22389470875263215,0.15384984202682972,0.27387641079723835,0.010414316155947744,0.028154097311198712,6.885854883536531,0.313284,1.1006933366326823,14
resnet50,CNN,n03207941,dishwasher,0.62,0.8,0.3061333333333333,0.4408,0.3138666666666667,0.5062365591397849,0.6938666666666666,0.9796691598150864,-0.06306666666666667,0.3126218899653759,0.13842725842357417,0.38666666666666666,0.361,0.187,0.33899999999999997,0.23333333333333334,0.259,0.433,0.281,0.486116886138916,0.2155836856365204,0.1293669269979,0.28647016763687133,0.019140920992940666,0.045508422292768955,7.34642910495035,0.3179438,1.142228413883108,17
resnet50,CNN,n04355338,sundial,0.8,0.94,0.3952,0.5490666666666667,0.40480000000000005,0.506,0.6048,1.2634985425652516,-0.07813333333333332,0.3133288705721497,0.13667293642582878,0.4973333333333334,0.5170000000000001,0.19300000000000006,0.43500000000000005,0.30266666666666664,0.283,0.607,0.365,0.5017088341712952,0.17676059365272523,0.14558058455586434,0.28525569081306457,0.017792641166597605,0.044766582772135737,6.979885156784618,0.3075752,0.9339741676843478,10
resnet50,CNN,n03259280,Dutch_oven,0.8,0.96,0.3957333333333333,0.6072,0.4042666666666667,0.5053333333333334,0.6042666666666667,1.2618338541033738,-0.10106666666666668,0.34530433632433416,0.16022156578650656,0.38533333333333336,0.5720000000000001,0.274,0.38100000000000006,0.4146666666666667,0.228,0.526,0.419,0.39139976501464846,0.23101468205451967,0.17683986492455006,0.3687392091751099,0.01954454677179456,0.045017735287547114,7.493957360690075,0.3246396000000001,1.068541369101421,9
resnet50,CNN,n04326547,stone_wall,0.8,0.9,0.3957333333333333,0.5557333333333333,0.4042666666666667,0.5053333333333334,0.6042666666666667,1.2618338541033738,-0.10133333333333334,0.35903111477848143,0.14285386987067175,0.4973333333333334,0.5800000000000001,0.15300000000000002,0.41000000000000003,0.30266666666666664,0.22,0.647,0.39,0.4406827008724213,0.19988168209791182,0.1257929603755474,0.2850511574745178,0.027469492964446545,0.06200186908245087,7.4184930968619005,0.3458586,0.8295777514275703,9
resnet50,CNN,n03763968,military_uniform,0.76,0.96,0.376,0.5816,0.384,0.5052631578947369,0.624,1.1985756925520172,-0.08853333333333332,0.3600437529059127,0.14641967798248318,0.41600000000000004,0.525,0.20599999999999996,0.397,0.344,0.235,0.554,0.363,0.4273102176189423,0.23471085488796234,0.10907898023724556,0.23776187643408775,0.01796714630909264,0.04507249072194099,7.356395657240744,0.35394020000000004,1.0604883664030087,10
resnet50,CNN,n03110669,cornet,0.74,0.98,0.3661333333333333,0.6117333333333334,0.3738666666666667,0.5052252252252253,0.6338666666666667,1.1669466117763392,-0.07933333333333333,0.30310163043439386,0.1433911443874395,0.23733333333333329,0.588,0.21599999999999997,0.42,0.5026666666666667,0.152,0.524,0.32,0.4013552808761597,0.23265631705522538,0.17412963449954988,0.347137091755867,0.023299925848841666,0.04467496484518051,7.205188914934422,0.2499188,1.302019840295793,8
resnet50,CNN,n02395406,hog,0.64,0.96,0.31706666666666666,0.5397333333333333,0.32293333333333335,0.5045833333333334,0.6829333333333334,1.007968863667009,-0.08053333333333333,0.27217789999675,0.13173723309095653,0.43200000000000005,0.448,0.195,0.244,0.208,0.192,0.445,0.396,0.4216208916902542,0.2176409924030304,0.14689892321825027,0.3436716914176941,0.01897093318402767,0.05077953927218914,7.472892376946462,0.2718582,1.021593405575215,8
resnet50,CNN,n02859443,boathouse,0.88,0.98,0.43706666666666666,0.6421333333333333,0.44293333333333335,0.5033333333333333,0.5629333333333333,1.3825237675895143,-0.10253333333333332,0.36328885910101233,0.16299262592102165,0.5680000000000001,0.585,0.236,0.414,0.312,0.295,0.644,0.466,0.4457920289039612,0.21416911393404006,0.18140326216816902,0.356685534119606,0.02218476018868387,0.04693704981356859,7.359796300837514,0.3328904,0.9998097548442648,5
resnet50,CNN,n03483316,hand_blower,0.78,0.88,0.3874666666666667,0.5037333333333334,0.39253333333333335,0.5032478632478632,0.6125333333333334,1.2252107079420622,-0.09359999999999999,0.3375378308724612,0.1516388427705649,0.444,0.42400000000000004,0.321,0.394,0.336,0.356,0.459,0.386,0.43991746127605436,0.2335162478685379,0.20978452112525703,0.38324786074459555,0.011596553921699525,0.030000490844249727,7.030312280602998,0.3155154,1.0438090611556354,11
resnet50,CNN,n04005630,prison,0.78,0.96,0.3877333333333333,0.6458666666666667,0.3922666666666667,0.502905982905983,0.6122666666666667,1.2243783637111234,-0.07773333333333332,0.3385915685817599,0.15542831597285497,0.4386666666666667,0.501,0.29400000000000004,0.34700000000000003,0.3413333333333333,0.279,0.486,0.433,0.36000371277332305,0.22724230974912643,0.07166038226336241,0.22248428694903852,0.03307824942283332,0.051748875826597214,7.254614326092914,0.320533,1.164274041121435,11
resnet50,CNN,n04443257,tobacco_shop,0.56,0.8,0.2784,0.44293333333333335,0.2816000000000001,0.5028571428571429,0.7216,0.8789555078714796,-0.06413333333333333,0.22394341327832076,0.10869397839434188,0.38800000000000007,0.38100000000000006,0.14900000000000008,0.23500000000000004,0.172,0.179,0.411,0.325,0.38975042045116426,0.23062744349241257,0.18974691420793532,0.4010687690973282,0.02896863570436835,0.05168144971132278,7.316183542933313,0.2293146,1.5297393278315403,15
resnet50,CNN,n04270147,spatula,0.56,0.84,0.2789333333333333,0.49946666666666667,0.28106666666666674,0.501904761904762,0.7210666666666667,0.8772908194096017,-0.05426666666666667,0.22188233535503965,0.10899565180049778,0.28800000000000003,0.3360000000000001,0.21600000000000008,0.28600000000000003,0.272,0.224,0.344,0.274,0.4982590973377228,0.2049756145477295,0.14895889185369016,0.3007868096604943,0.009318299076985568,0.029152447767555715,6.509198874531711,0.21337879999999998,1.5208063929168856,16
resnet50,CNN,n02444819,otter,0.9,1.0,0.44853333333333334,0.6378666666666667,0.4514666666666667,0.5016296296296296,0.5514666666666667,1.4091587829795593,-0.1118666666666667,0.336157385346014,0.16679379658992496,0.5266666666666666,0.5920000000000001,0.268,0.438,0.37333333333333335,0.308,0.632,0.462,0.4201013070344925,0.20091382712125777,0.12632018432021141,0.2904207953810692,0.015459962049499154,0.04525109812617302,7.36867314427775,0.2882612,1.1647508045212103,5
resnet50,CNN,n03733805,measuring_cup,0.8,0.92,0.3989333333333333,0.5581333333333334,0.40106666666666674,0.5013333333333334,0.6010666666666666,1.2518457233321072,-0.09066666666666667,0.31689285548403856,0.15008559033367197,0.5453333333333334,0.44400000000000006,0.242,0.40900000000000003,0.25466666666666665,0.356,0.558,0.391,0.5506707501411437,0.18542510837316514,0.14645631596446038,0.2543479572981596,0.00844547160435468,0.032995347902178764,7.101739200168445,0.3044,1.0672297726838913,10
resnet50,CNN,n09421951,sandbar,0.64,0.96,0.3194666666666667,0.6397333333333334,0.32053333333333334,0.5008333333333334,0.6805333333333333,1.0004777655885588,-0.0756,0.2970466705877334,0.1111510767240329,0.3786666666666667,0.403,0.304,0.21100000000000002,0.2613333333333333,0.237,0.336,0.429,0.5382536113262176,0.1636024484038353,0.17103469640016555,0.2581091943383217,0.005876074759289623,0.025240639820694924,6.957002442070355,0.2721924,1.311622458500691,10
resnet50,CNN,n03461385,grocery_store,0.66,0.94,0.3296,0.5466666666666666,0.3304,0.5006060606060606,0.6704,1.0312745021332983,-0.09786666666666669,0.2926928240235429,0.11777967645285045,0.44800000000000006,0.385,0.14700000000000002,0.37100000000000005,0.212,0.275,0.513,0.289,0.4152685290575027,0.22711322247982024,0.23319576904177666,0.4425128048658371,0.02591734018176794,0.05966957494616509,7.64728850058093,0.2919036,1.3395967844419987,15
resnet50,CNN,n03871628,packet,0.56,0.8,0.27973333333333333,0.5184,0.2802666666666667,0.5004761904761905,0.7202666666666666,0.874793786716785,-0.06293333333333333,0.2976258727209642,0.11214035396814963,0.3653333333333334,0.3540000000000001,0.13400000000000006,0.28900000000000003,0.19466666666666665,0.206,0.426,0.271,0.490089151263237,0.22442149639129638,0.25604873955249785,0.4113309988379478,0.017264457773417233,0.04101574443280697,7.085282732193673,0.3161146,1.3156178630243338,17
resnet50,CNN,n03179701,desk,0.48,0.92,0.24,0.5106666666666667,0.24,0.5,0.76,0.7491098078450108,-0.059066666666666656,0.17229501017602156,0.07858620189734254,0.31333333333333335,0.33999999999999997,0.14699999999999996,0.178,0.16666666666666666,0.14,0.333,0.302,0.44730025410652163,0.25638676643371583,0.14789373219013213,0.2844589364528656,0.01708461228758097,0.04004838980734348,7.478556650220195,0.1269366,1.864740067512709,12
resnet50,CNN,n03372029,flute,0.52,0.92,0.26,0.5050666666666667,0.26,0.5,0.74,0.8115356251654284,-0.05586666666666666,0.22925592663465064,0.10797377782905625,0.264,0.386,0.13,0.261,0.256,0.134,0.39,0.259,0.3952233773469925,0.23949185609817505,0.17650622375309466,0.3603469878435135,0.019698931202292443,0.03975146770477295,7.195395107761426,0.2557412,1.326392022290593,15
resnet50,CNN,n02927161,butcher_shop,0.84,0.94,0.4208,0.5653333333333334,0.41919999999999996,0.499047619047619,0.5791999999999999,1.308445131035952,-0.09733333333333334,0.43437971574021506,0.17465375297375185,0.5946666666666667,0.5409999999999999,0.11399999999999999,0.471,0.24533333333333332,0.299,0.726,0.369,0.4117904508113861,0.24126944839954376,0.22974154829978943,0.46172269582748415,0.02766006013378501,0.05933908522129059,7.649925307977043,0.44921,0.7242431157062964,8
resnet50,CNN,n03482405,hamper,0.74,0.9,0.37173333333333336,0.5722666666666667,0.36826666666666663,0.4976576576576576,0.6282666666666666,1.149467382926622,-0.09693333333333333,0.32415910181589425,0.1519787104371993,0.5106666666666666,0.518,0.16200000000000003,0.318,0.22933333333333333,0.222,0.578,0.422,0.4924525535106659,0.23651127219200135,0.1827569329738617,0.3503116524219513,0.02179793568328023,0.05591163299977779,7.389266610714925,0.2987838,1.047627433335332,9
resnet50,CNN,n03916031,perfume,0.84,0.96,0.42213333333333336,0.6525333333333333,0.4178666666666666,0.49746031746031744,0.5778666666666666,1.3042834098812575,-0.08466666666666667,0.3246700169797987,0.15842569189558656,0.42,0.49899999999999994,0.2869999999999999,0.46599999999999997,0.42,0.341,0.553,0.374,0.6275947493314743,0.25632881104946137,0.1657541137933731,0.24784370705485345,0.008438540589995682,0.028555410355329512,6.221355017057,0.2911242,1.2124579217276843,8
resnet50,CNN,n01689811,alligator_lizard,0.7,0.92,0.3522666666666667,0.5328,0.3477333333333333,0.49676190476190474,0.6477333333333333,1.0853768771443266,-0.08573333333333333,0.2894228290673345,0.13841845398213867,0.43466666666666665,0.489,0.09499999999999997,0.39399999999999996,0.2653333333333333,0.211,0.605,0.306,0.4510969460010529,0.20258931666612626,0.12434390984475613,0.2669914324581623,0.02575867522507906,0.05842390358448028,7.2850266286211385,0.3165166,0.8222551570113653,9
