wnid,compactness,dispersion,margin,n_imgs,model
n01687978,0.19434332847595215,0.09301051207748652,0.6943414211273193,41,vit_b_16
n01688243,0.20977339148521423,0.11239175285600445,0.7951214909553528,47,vit_b_16
n01689811,0.21098171174526215,0.12031560266751201,0.6900772452354431,33,vit_b_16
n01692333,0.20382799208164215,0.09812878509684271,0.7052634358406067,42,vit_b_16
n01693334,0.2411884367465973,0.14247008360368837,0.16852450370788574,22,vit_b_16
n01694178,0.17856517434120178,0.0914515096114326,0.6960251331329346,43,vit_b_16
n01695060,0.17373667657375336,0.0825679766252444,0.7052635550498962,46,vit_b_16
n01697457,0.24704542756080627,0.1384132411562108,0.4231085777282715,41,vit_b_16
n01698640,0.21320362389087677,0.1148784582183975,0.4231085777282715,46,vit_b_16
n01704323,0.20674379169940948,0.09735499106722158,0.842355489730835,48,vit_b_16
n01728572,0.2359757423400879,0.13656604018820157,0.581188440322876,40,vit_b_16
n01728920,0.20867426693439484,0.11046619700884908,0.5811883211135864,46,vit_b_16
n01729322,0.21404805779457092,0.11698038830477726,0.6371192932128906,32,vit_b_16
n01729977,0.17301344871520996,0.08868381224932974,0.3059033155441284,33,vit_b_16
n01734418,0.2046848088502884,0.10098491587910985,0.5390776991844177,48,vit_b_16
n01735189,0.14460673928260803,0.0668341122792427,0.5353851318359375,45,vit_b_16
n01737021,0.2961283326148987,0.18344985001941239,0.5146218538284302,39,vit_b_16
n01739381,0.23176775872707367,0.13268495357778362,0.3200458884239197,36,vit_b_16
n01740131,0.3097558617591858,0.20158263219298908,0.42866051197052,19,vit_b_16
n01742172,0.22238662838935852,0.112861806907937,0.34732723236083984,43,vit_b_16
n01744401,0.24113914370536804,0.14014055016149138,0.3473271131515503,32,vit_b_16
n01748264,0.18489523231983185,0.09333402814562586,0.6557570695877075,44,vit_b_16
n01749939,0.12856517732143402,0.06155112904579604,0.30590325593948364,36,vit_b_16
n01751748,0.26619407534599304,0.14598739869086277,0.5146217942237854,41,vit_b_16
n01753488,0.18800875544548035,0.10936153693164663,0.07460415363311768,32,vit_b_16
n01755581,0.22615091502666473,0.11767277102566265,0.4800117015838623,41,vit_b_16
n01756291,0.1442452222108841,0.07202927537023227,0.07460415363311768,19,vit_b_16
n01768244,0.1692003458738327,0.07061018552615733,0.7902624011039734,49,vit_b_16
n01770081,0.17668360471725464,0.08856654786651431,0.7579300403594971,47,vit_b_16
n01770393,0.20452801883220673,0.10046889553174813,0.8433529138565063,47,vit_b_16
n01773157,0.08173533529043198,0.03534729372074458,0.3890458345413208,47,vit_b_16
n01773549,0.2234274297952652,0.13551371164361725,0.2330867052078247,27,vit_b_16
n01773797,0.11504951864480972,0.061625024351826256,0.2330867052078247,30,vit_b_16
n01774384,0.18868206441402435,0.09209744913373046,0.619412899017334,45,vit_b_16
n01774750,0.17256830632686615,0.07481953909368311,0.6361937522888184,47,vit_b_16
n01775062,0.19740483164787292,0.10080803612001499,0.38060617446899414,40,vit_b_16
n01776313,0.1981218308210373,0.10103581365780669,0.7453892827033997,39,vit_b_16
n01784675,0.21901388466358185,0.12889742214209907,0.8490884900093079,40,vit_b_16
n01795545,0.11652298271656036,0.05421683949963963,0.7268421649932861,45,vit_b_16
n01796340,0.19029031693935394,0.09682539784709736,0.624001681804657,45,vit_b_16
n01797886,0.11588221788406372,0.059681942174499625,0.22376954555511475,45,vit_b_16
n01798484,0.1339406669139862,0.06187237615434482,0.640175461769104,48,vit_b_16
n01806143,0.13717631995677948,0.060166281178443394,0.8593648076057434,48,vit_b_16
n01806567,0.13159574568271637,0.05601540891003787,0.5580164194107056,48,vit_b_16
n01807496,0.11811278015375137,0.058277768962449045,0.2237696647644043,42,vit_b_16
n01817953,0.10817458480596542,0.04967604188942968,0.8755577206611633,48,vit_b_16
n01818515,0.10306777060031891,0.050673412034722566,0.8646574020385742,49,vit_b_16
n01819313,0.13176633417606354,0.06522935571113936,0.8301888704299927,48,vit_b_16
n01820546,0.08495231717824936,0.034434558387731996,0.8539478182792664,50,vit_b_16
n01824575,0.143441841006279,0.0733870965784482,0.8376975655555725,47,vit_b_16
n01828970,0.09274914115667343,0.03926795023236148,0.6988665461540222,49,vit_b_16
n01829413,0.171956866979599,0.09048723388736928,0.6964309215545654,50,vit_b_16
n01833805,0.12481144070625305,0.06053254879540526,0.7785695791244507,48,vit_b_16
n01843065,0.07701965421438217,0.03096190221895635,0.6988665461540222,47,vit_b_16
n01843383,0.13080982863903046,0.0661783490857654,0.6964308023452759,46,vit_b_16
n01847000,0.14547784626483917,0.06970921502007778,0.7611451148986816,45,vit_b_16
n01855032,0.11535552889108658,0.05335193450727973,0.8358770608901978,48,vit_b_16
n01855672,0.24987465143203735,0.14799754607077442,0.7871763110160828,44,vit_b_16
n01860187,0.08074779808521271,0.03289466399717126,0.7871764302253723,49,vit_b_16
n01871265,0.12733140587806702,0.06867715351247555,0.1770228147506714,37,vit_b_16
n01872401,0.10698014497756958,0.0401694877600979,0.6884981989860535,50,vit_b_16
n01873310,0.2449105978012085,0.132826985208833,0.6884980797767639,43,vit_b_16
n01877812,0.2178100198507309,0.1145025056420929,0.8171975612640381,45,vit_b_16
n01882714,0.1734371930360794,0.0917527034495907,0.7169385552406311,48,vit_b_16
n01883070,0.25943565368652344,0.13814855696191672,0.7169385552406311,40,vit_b_16
n01910747,0.2239571213722229,0.12162238667736204,0.820016622543335,46,vit_b_16
n01914609,0.23888622224330902,0.12645511719973881,0.47345125675201416,34,vit_b_16
n01917289,0.1504659801721573,0.06552487885687737,0.49428313970565796,47,vit_b_16
n01924916,0.16500450670719147,0.07461951374025912,0.5807201266288757,48,vit_b_16
n01930112,0.17015419900417328,0.07712790099948127,0.871888279914856,46,vit_b_16
n01943899,0.29909366369247437,0.15793533724216915,0.5871749520301819,40,vit_b_16
n01944390,0.18926942348480225,0.09622396040700593,0.5871749520301819,45,vit_b_16
n01945685,0.262749046087265,0.14061656313720516,0.5943991541862488,45,vit_b_16
n01950731,0.18056471645832062,0.0834596090275868,0.5807202458381653,47,vit_b_16
n01955084,0.23225899040699005,0.11360706593662469,0.7902624607086182,45,vit_b_16
n01968897,0.1999303698539734,0.0996660563870455,0.8088113069534302,47,vit_b_16
n01978287,0.18339042365550995,0.08951701434239327,0.47826629877090454,42,vit_b_16
n01978455,0.309318482875824,0.18298637433837098,0.4919140338897705,35,vit_b_16
n01980166,0.1778566539287567,0.08056933380682064,0.5243777632713318,38,vit_b_16
n01981276,0.18889372050762177,0.0916625650097737,0.47826623916625977,41,vit_b_16
n01983481,0.1855544000864029,0.090724904649448,0.5799043774604797,45,vit_b_16
n01984695,0.1997065246105194,0.09498853771200295,0.37827396392822266,43,vit_b_16
n01985128,0.3020037114620209,0.1737664065000091,0.37827402353286743,42,vit_b_16
n01986214,0.2086760550737381,0.10753565104656293,0.6179063320159912,48,vit_b_16
n01990800,0.2709898054599762,0.1494297067317816,0.7744424939155579,38,vit_b_16
n02002556,0.11563068628311157,0.05389599550363835,0.3620307445526123,46,vit_b_16
n02002724,0.16644109785556793,0.0795005655421158,0.36203062534332275,45,vit_b_16
n02006656,0.08694961667060852,0.03627542116870873,0.7334315180778503,50,vit_b_16
n02007558,0.1112816110253334,0.05186211143747419,0.846513032913208,50,vit_b_16
n02009229,0.1523616909980774,0.08074758731569961,0.6142544150352478,46,vit_b_16
n02009912,0.14201636612415314,0.07789134136311752,0.5908347368240356,47,vit_b_16
n02011460,0.13762401044368744,0.06139511271018463,0.7778784036636353,46,vit_b_16
n02012849,0.1799507737159729,0.09783960162097922,0.5908346176147461,40,vit_b_16
n02013706,0.07802046090364456,0.032256518824196743,0.8609580993652344,48,vit_b_16
n02017213,0.11152094602584839,0.04558408705645605,0.770195484161377,49,vit_b_16
n02018207,0.15360336005687714,0.07963394421076568,0.7887189984321594,48,vit_b_16
n02018795,0.1229763999581337,0.05832339790189182,0.8001089096069336,48,vit_b_16
n02025239,0.0958695039153099,0.040272596181014274,0.8175921440124512,50,vit_b_16
n02027492,0.1575690507888794,0.08192234846426553,0.7128377556800842,47,vit_b_16
n02028035,0.12722697854042053,0.06381219330121932,0.7822484970092773,47,vit_b_16
n02033041,0.14323538541793823,0.07003069776437411,0.7128377556800842,48,vit_b_16
n02037110,0.1316424161195755,0.07097200417596777,0.8696061372756958,49,vit_b_16
n02051845,0.11695173382759094,0.05806356563987508,0.8362610936164856,46,vit_b_16
n02056570,0.12879304587841034,0.06393661408751454,0.8712320923805237,49,vit_b_16
n02058221,0.18546047806739807,0.09524870233702322,0.8916935920715332,47,vit_b_16
n02066245,0.1641147881746292,0.08511793891688496,0.5944918394088745,48,vit_b_16
n02071294,0.15320488810539246,0.07294040754458574,0.5944919586181641,50,vit_b_16
n02074367,0.1649826020002365,0.08006967949868847,0.8370264768600464,48,vit_b_16
n02077923,0.26449915766716003,0.14298440430300527,0.7768210768699646,46,vit_b_16
n02085620,0.29598453640937805,0.2072042767061579,0.56581050157547,38,vit_b_16
n02085782,0.16732269525527954,0.10634595192127405,0.5676759481430054,43,vit_b_16
n02085936,0.25928014516830444,0.187883618821731,0.5718384385108948,42,vit_b_16
n02086079,0.19893281161785126,0.11971269414592502,0.5676759481430054,45,vit_b_16
n02086240,0.2282431572675705,0.1509875452053423,0.29369795322418213,41,vit_b_16
n02086646,0.1718703806400299,0.095463437220604,0.653289794921875,47,vit_b_16
n02086910,0.19700700044631958,0.12605163787701737,0.7095720171928406,47,vit_b_16
n02087046,0.2956673204898834,0.21147615511404105,0.5658107399940491,36,vit_b_16
n02087394,0.24757063388824463,0.17014372635501354,0.4736928939819336,45,vit_b_16
n02088094,0.18738222122192383,0.09386709947056371,0.8023130893707275,48,vit_b_16
n02088238,0.20364421606063843,0.1133476011376829,0.49640798568725586,41,vit_b_16
n02088364,0.2326052039861679,0.15173062684649674,0.38831138610839844,44,vit_b_16
n02088466,0.28112807869911194,0.17292954861876933,0.5875045657157898,30,vit_b_16
n02088632,0.25129130482673645,0.1614548642717889,0.6356322169303894,46,vit_b_16
n02089078,0.27800485491752625,0.20602153454184857,0.6025360822677612,32,vit_b_16
n02089867,0.22310870885849,0.14627338454649885,0.22221016883850098,41,vit_b_16
n02089973,0.23577652871608734,0.15661696700912764,0.22221016883850098,18,vit_b_16
n02090379,0.2557840347290039,0.17522152251646295,0.4736930727958679,38,vit_b_16
n02090622,0.24330982565879822,0.14071365927390847,0.6826274394989014,50,vit_b_16
n02090721,0.23615379631519318,0.14664035525565555,0.3435131907463074,31,vit_b_16
n02091032,0.24937015771865845,0.14928038849131178,0.6636132597923279,45,vit_b_16
n02091134,0.22797444462776184,0.14425613404520846,0.6391023993492126,42,vit_b_16
n02091244,0.28391140699386597,0.19038960033614757,0.7126004099845886,37,vit_b_16
n02091467,0.24787329137325287,0.15199795487703416,0.7404347658157349,48,vit_b_16
n02091635,0.2571290135383606,0.17453780539545868,0.7091809511184692,39,vit_b_16
n02091831,0.2581470310688019,0.15585121588427656,0.6391024589538574,44,vit_b_16
n02092002,0.19765834510326385,0.11577345881885087,0.3435133695602417,45,vit_b_16
n02092339,0.2023482769727707,0.1246000171343143,0.7556371092796326,49,vit_b_16
n02093256,0.23367683589458466,0.15435073639239047,0.3732137680053711,37,vit_b_16
n02093428,0.30859288573265076,0.21377064092885467,0.3732137084007263,40,vit_b_16
n02093647,0.24450355768203735,0.13706659119642198,0.7876800298690796,48,vit_b_16
n02093754,0.25788143277168274,0.15799406459580792,0.748201310634613,47,vit_b_16
n02093859,0.247281014919281,0.15027313959358432,0.6764390468597412,45,vit_b_16
n02093991,0.29132452607154846,0.1945515786988868,0.4394078254699707,43,vit_b_16
n02094114,0.2392435073852539,0.1497415811099548,0.4339396357536316,40,vit_b_16
n02094258,0.22251613438129425,0.13553600922940573,0.43393993377685547,38,vit_b_16
n02094433,0.2806050777435303,0.18733985670774525,0.5117416381835938,35,vit_b_16
n02095314,0.21018776297569275,0.1286227617362172,0.5019674897193909,44,vit_b_16
n02095570,0.30006465315818787,0.20331551076887078,0.5019676089286804,41,vit_b_16
n02095889,0.21870975196361542,0.13334927812007152,0.7109782695770264,43,vit_b_16
n02096051,0.21543455123901367,0.12501248287755273,0.6171516180038452,44,vit_b_16
n02096177,0.26320019364356995,0.17538063241137788,0.5977984666824341,44,vit_b_16
n02096294,0.31823116540908813,0.20740181857105966,0.522160530090332,33,vit_b_16
n02096437,0.23595768213272095,0.1278826439972399,0.7446320652961731,45,vit_b_16
n02096585,0.20600730180740356,0.135884679724152,0.5314763784408569,45,vit_b_16
n02097047,0.20612139999866486,0.13011608629115765,0.32021087408065796,37,vit_b_16
n02097130,0.27278071641921997,0.18858092476260513,0.41528552770614624,46,vit_b_16
n02097209,0.18016573786735535,0.11335162217338328,0.32021093368530273,47,vit_b_16
n02097298,0.26516807079315186,0.17243639362308638,0.5643755197525024,41,vit_b_16
n02097474,0.31332749128341675,0.2152727609958888,0.5221286416053772,37,vit_b_16
n02097658,0.29143911600112915,0.17600817753318362,0.511741578578949,37,vit_b_16
n02098105,0.28670215606689453,0.1965733024911734,0.4394078254699707,44,vit_b_16
n02098286,0.2285289615392685,0.14874530561911872,0.5643754601478577,47,vit_b_16
n02098413,0.24960491061210632,0.1703238597927426,0.2936977744102478,39,vit_b_16
n02099267,0.25505971908569336,0.17494523435605314,0.512427806854248,41,vit_b_16
n02099429,0.23152121901512146,0.131912420774142,0.5124279856681824,44,vit_b_16
n02099601,0.2519758343696594,0.17940854700498812,0.4655722379684448,46,vit_b_16
n02099712,0.32042932510375977,0.24080939381724883,0.4655722379684448,44,vit_b_16
n02099849,0.2805905044078827,0.19179978553582525,0.5806063413619995,46,vit_b_16
n02100236,0.2127932906150818,0.12863087721853983,0.7475448846817017,45,vit_b_16
n02100583,0.24397483468055725,0.1569312900721203,0.5643271803855896,46,vit_b_16
n02100735,0.30005744099617004,0.19062537910970198,0.6226233839988708,43,vit_b_16
n02100877,0.2144094854593277,0.12858267989905495,0.6230656504631042,44,vit_b_16
n02101006,0.23359279334545135,0.14016236311396688,0.6230655312538147,46,vit_b_16
n02101388,0.2311381697654724,0.15362926944849564,0.6168313026428223,47,vit_b_16
n02101556,0.18623684346675873,0.10709618012499422,0.5555845499038696,48,vit_b_16
n02102040,0.24791474640369415,0.15793772792851757,0.6168313026428223,47,vit_b_16
n02102177,0.20392519235610962,0.11182886371326888,0.6591687202453613,48,vit_b_16
n02102318,0.24255789816379547,0.15704320202377703,0.6030228137969971,41,vit_b_16
n02102480,0.22064724564552307,0.13275160830724994,0.5555844902992249,37,vit_b_16
n02102973,0.19027666747570038,0.10304418752749926,0.7216855883598328,46,vit_b_16
n02104029,0.24101895093917847,0.15426262889609027,0.3879569172859192,39,vit_b_16
n02104365,0.2570345103740692,0.16931199648321063,0.711388349533081,43,vit_b_16
n02105056,0.26269349455833435,0.162457941540077,0.7113882303237915,43,vit_b_16
n02105162,0.19165606796741486,0.12035285281651469,0.5144347548484802,48,vit_b_16
n02105251,0.2756728231906891,0.16843660424022502,0.6004930138587952,34,vit_b_16
n02105412,0.3073135316371918,0.2140692670422212,0.6450608372688293,37,vit_b_16
n02105505,0.22997541725635529,0.12036532825187701,0.8254461288452148,47,vit_b_16
n02105641,0.20427769422531128,0.12059814134374713,0.7951368689537048,49,vit_b_16
n02105855,0.2499682903289795,0.16363960221949467,0.25972795486450195,41,vit_b_16
n02106030,0.1309894323348999,0.08208059825467333,0.2597280740737915,30,vit_b_16
n02106166,0.23223137855529785,0.1661565073501857,0.5898611545562744,40,vit_b_16
n02106382,0.2834630012512207,0.19190329306462076,0.6081938147544861,41,vit_b_16
n02106550,0.224567249417305,0.1585316547505704,0.710566520690918,48,vit_b_16
n02106662,0.2325163036584854,0.15253411343334558,0.5144347548484802,45,vit_b_16
n02107142,0.24763397872447968,0.16605469222286007,0.6025360822677612,42,vit_b_16
n02107312,0.25472766160964966,0.17110862856697562,0.579036295413971,40,vit_b_16
n02107574,0.23779307305812836,0.1559456776358361,0.25016844272613525,38,vit_b_16
n02107683,0.19520023465156555,0.10495138520256729,0.36992716789245605,50,vit_b_16
n02107908,0.19202598929405212,0.11151011065801004,0.24969244003295898,20,vit_b_16
n02108000,0.17724277079105377,0.09968599388835885,0.2496923804283142,40,vit_b_16
